timestamp,fromLabel,toLabel,tokenAddressLabel,fromIsContract,toIsContract
2020-01-27 15:00:00,343765,339880,1279,0,0
2020-01-27 15:00:56,97310,99408,6,0,0
2020-01-27 15:00:57,374008,346927,1279,0,0
2020-01-27 15:00:57,308617,4373,1279,0,0
2020-01-27 15:00:57,3,383282,2562,0,0
2020-01-27 15:00:57,3,383282,2562,0,0
2020-01-27 15:02:22,77654,90369,300,0,0
2020-01-27 15:02:22,344565,376612,2185,0,0
2020-01-27 15:02:29,3,383282,2562,0,0
2020-01-27 15:02:45,3,214928,774,0,1
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,3,383970,774,0,0
2020-01-27 15:02:45,3,384061,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,3,315929,774,0,0
2020-01-27 15:02:45,3,137824,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,137824,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,87847,774,0,0
2020-01-27 15:02:45,3,137824,774,0,0
2020-01-27 15:02:45,3,113782,774,0,0
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,3,353804,774,0,0
2020-01-27 15:02:45,370260,369961,2383,0,1
2020-01-27 15:02:45,370260,369961,2383,0,1
2020-01-27 15:02:45,369961,379074,2383,1,0
2020-01-27 15:02:45,3,370265,2383,0,0
2020-01-27 15:02:45,3,370265,2383,0,0
2020-01-27 15:02:52,298609,301178,3,1,1
2020-01-27 15:02:52,3,346682,1728,0,0
2020-01-27 15:02:56,140077,61847,949,1,0
2020-01-27 15:02:56,3,383272,2514,0,0
2020-01-27 15:02:56,137810,8,3,1,1
2020-01-27 15:02:56,383573,383570,392,0,0
2020-01-27 15:04:18,367248,362771,2024,0,0
2020-01-27 15:04:18,3,312023,426,0,0
2020-01-27 15:04:18,3,384107,1532,0,0
2020-01-27 15:04:18,3,383282,2562,0,0
2020-01-27 15:04:26,3,383282,2562,0,0
2020-01-27 15:04:26,3,383282,2562,0,0
2020-01-27 15:04:26,2203,369961,2383,0,1
2020-01-27 15:04:26,3,370265,2383,0,0
2020-01-27 15:04:51,3,383683,2514,0,0
2020-01-27 15:04:51,112215,3336,2690,0,0
2020-01-27 15:04:51,3,383282,2562,0,0
2020-01-27 15:04:51,3,347370,600,0,0
2020-01-27 15:04:51,347370,88589,600,0,1
2020-01-27 15:05:03,3,308782,2024,0,0
2020-01-27 15:05:03,112215,3336,2690,0,0
2020-01-27 15:05:03,3,383282,2562,0,0
2020-01-27 15:05:32,3,383282,2562,0,0
2020-01-27 15:05:32,3,383282,2562,0,0
2020-01-27 15:05:54,3,61440,3,0,0
2020-01-27 15:05:54,3,383282,2562,0,0
2020-01-27 15:05:54,3,383282,2562,0,0
2020-01-27 15:06:50,366322,365989,9,1,0
2020-01-27 15:06:50,376903,362771,2024,0,0
2020-01-27 15:06:50,3,312023,426,0,0
2020-01-27 15:06:50,3,383282,2562,0,0
2020-01-27 15:07:38,370265,369961,2383,0,1
2020-01-27 15:07:52,3,370265,2383,0,0
2020-01-27 15:08:00,3,366315,2024,0,0
2020-01-27 15:09:11,3,370265,2383,0,0
2020-01-27 15:09:11,3,370265,2383,0,0
2020-01-27 15:09:11,3,370265,2383,0,0
2020-01-27 15:09:15,53064,117889,458,0,1
2020-01-27 15:09:41,3,119833,3,0,1
2020-01-27 15:10:03,3,366315,2024,0,0
2020-01-27 15:10:47,3,78427,87,0,0
2020-01-27 15:10:47,78427,3999,86,0,1
2020-01-27 15:10:47,78427,3999,86,0,1
2020-01-27 15:10:52,308617,4373,1279,0,0
2020-01-27 15:10:52,3,370509,2725,0,0
2020-01-27 15:11:06,58578,383211,2185,0,1
2020-01-27 15:11:06,383211,64440,2185,1,0
2020-01-27 15:11:06,58578,383211,2185,0,1
2020-01-27 15:11:06,383211,64440,2185,1,0
2020-01-27 15:11:11,3,141525,3,0,1
2020-01-27 15:11:50,3,366315,2024,0,0
2020-01-27 15:12:20,3,60292,3,0,0
2020-01-27 15:12:20,3,60292,3,0,0
2020-01-27 15:12:20,3,60292,3,0,0
2020-01-27 15:12:20,3,60292,3,0,0
2020-01-27 15:12:27,81974,296169,300,0,0
2020-01-27 15:13:52,3,60292,3,0,0
2020-01-27 15:13:52,298609,301178,3,1,1
2020-01-27 15:13:52,298609,301178,3,1,1
2020-01-27 15:13:52,298609,301178,3,1,1
2020-01-27 15:13:52,136703,383211,2185,0,1
2020-01-27 15:13:52,383211,64440,2185,1,0
2020-01-27 15:13:52,136703,383211,2185,0,1
2020-01-27 15:13:52,383211,64440,2185,1,0
2020-01-27 15:14:19,4715,384108,86,0,0
2020-01-27 15:14:19,28,95438,3,1,1
2020-01-27 15:14:41,383570,383573,392,0,0
2020-01-27 15:14:42,71319,383211,2185,0,1
2020-01-27 15:14:42,383211,353190,2185,1,0
2020-01-27 15:15:20,28,1627,3,1,0
2020-01-27 15:15:25,88589,373111,600,1,0
2020-01-27 15:15:56,298609,301178,3,1,1
2020-01-27 15:15:56,52969,8,3,0,1
2020-01-27 15:15:56,362771,3,2024,0,0
2020-01-27 15:15:56,369961,7580,2383,1,0
2020-01-27 15:15:56,3,370265,2383,0,0
