timestamp,fromLabel,toLabel,tokenAddressLabel,fromIsContract,toIsContract
2020-01-27 12:00:05,366510,2590,2265,0,0
2020-01-27 12:00:05,3,71120,2383,0,0
2020-01-27 12:00:05,3603,495,3,0,0
2020-01-27 12:01:23,1711,54616,2185,0,0
2020-01-27 12:01:23,342870,96456,180,0,1
2020-01-27 12:02:34,96456,83892,180,1,0
2020-01-27 12:02:34,3,95225,458,0,0
2020-01-27 12:02:34,3,929,1629,0,0
2020-01-27 12:02:49,48,383933,6,1,0
2020-01-27 12:04:00,91003,132500,180,0,0
2020-01-27 12:04:00,3,362789,2610,0,0
2020-01-27 12:04:04,8,382082,3,1,1
2020-01-27 12:04:04,322939,97867,774,0,0
2020-01-27 12:04:04,322939,97867,774,0,0
2020-01-27 12:04:04,322939,97867,774,0,0
2020-01-27 12:04:04,322939,97867,774,0,0
2020-01-27 12:04:04,322939,97867,774,0,0
2020-01-27 12:04:05,3,57535,948,0,0
2020-01-27 12:04:05,3,57535,951,0,0
2020-01-27 12:04:05,3,57535,949,0,0
2020-01-27 12:04:05,3,57535,950,0,0
2020-01-27 12:04:05,3,57535,950,0,0
2020-01-27 12:04:05,3,57535,950,0,0
2020-01-27 12:04:05,3,57535,952,0,0
2020-01-27 12:04:05,3,57535,952,0,0
2020-01-27 12:04:05,3,57535,950,0,0
2020-01-27 12:04:05,3,57535,950,0,0
2020-01-27 12:04:05,57535,3,967,0,0
2020-01-27 12:04:05,3603,379912,3,0,1
2020-01-27 12:04:05,3603,341360,3,0,1
2020-01-27 12:04:05,3603,354117,3,0,1
2020-01-27 12:04:09,28,276550,3,1,1
2020-01-27 12:04:09,3,302271,2610,0,0
2020-01-27 12:04:33,138864,120726,774,0,0
2020-01-27 12:06:31,3,376904,1728,0,0
2020-01-27 12:06:44,3,362355,3,0,1
2020-01-27 12:06:44,3603,378049,3,0,0
2020-01-27 12:06:44,3603,374526,3,0,0
2020-01-27 12:06:51,3,57535,948,0,0
2020-01-27 12:06:51,3,57535,951,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,3,57535,950,0,0
2020-01-27 12:06:51,3,57535,950,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,57535,3,967,0,0
2020-01-27 12:06:51,3,57535,948,0,0
2020-01-27 12:06:51,3,57535,951,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,3,57535,950,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,3,57535,950,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,3,57535,949,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,3,57535,952,0,0
2020-01-27 12:06:51,57535,3,967,0,0
2020-01-27 12:06:51,97011,117889,458,0,1
2020-01-27 12:06:53,3,57535,948,0,0
2020-01-27 12:06:53,3,57535,951,0,0
2020-01-27 12:06:53,3,57535,949,0,0
2020-01-27 12:06:53,3,57535,949,0,0
2020-01-27 12:06:53,3,57535,952,0,0
2020-01-27 12:06:53,3,57535,952,0,0
2020-01-27 12:06:53,3,57535,950,0,0
2020-01-27 12:06:53,3,57535,950,0,0
2020-01-27 12:06:53,3,57535,952,0,0
2020-01-27 12:06:53,3,57535,952,0,0
2020-01-27 12:06:53,57535,3,967,0,0
2020-01-27 12:07:12,3603,378250,3,0,1
2020-01-27 12:07:30,319392,310523,180,0,0
2020-01-27 12:07:30,71319,383211,2185,0,1
2020-01-27 12:07:30,383211,2070,2185,1,0
2020-01-27 12:07:40,3,335,3,0,0
2020-01-27 12:07:40,302792,95269,458,0,0
2020-01-27 12:07:40,376612,362357,2185,0,1
2020-01-27 12:07:40,362357,94510,2185,1,0
2020-01-27 12:07:40,3,60794,967,0,0
2020-01-27 12:07:40,3,60794,967,0,0
2020-01-27 12:07:40,3,60794,967,0,0
2020-01-27 12:07:40,3,60794,951,0,0
2020-01-27 12:07:40,3,60794,951,0,0
2020-01-27 12:07:40,3,60794,951,0,0
2020-01-27 12:07:40,57466,60794,2325,0,0
2020-01-27 12:07:42,56099,96434,2610,0,0
2020-01-27 12:07:42,56099,96434,2610,0,0
2020-01-27 12:07:42,56099,96434,2713,0,0
2020-01-27 12:07:42,56099,96434,2713,0,0
2020-01-27 12:07:42,56099,96434,2610,0,0
2020-01-27 12:07:42,369961,80759,2383,1,0
2020-01-27 12:07:42,369961,80759,2383,1,0
2020-01-27 12:07:42,369961,80759,2383,1,0
2020-01-27 12:07:42,88589,84989,600,1,0
2020-01-27 12:07:42,88589,84989,600,1,0
2020-01-27 12:07:42,88589,84989,600,1,0
2020-01-27 12:07:42,372162,311022,600,0,1
2020-01-27 12:07:42,372162,311022,600,0,1
2020-01-27 12:08:00,342700,369961,2383,0,1
2020-01-27 12:08:00,3,79820,2610,0,0
2020-01-27 12:08:00,3,79820,2610,0,0
2020-01-27 12:08:03,3,79820,2610,0,0
2020-01-27 12:08:03,3,79820,2610,0,0
2020-01-27 12:08:03,3,79820,2610,0,0
2020-01-27 12:08:04,3,213,3,0,0
2020-01-27 12:08:04,83892,342870,180,0,0
2020-01-27 12:08:04,3,51953,458,0,0
2020-01-27 12:08:58,3,50921,774,0,0
2020-01-27 12:08:58,3,87847,774,0,0
